artists,title,points,pos,max_pos,year_released,year_charts,weeks_top10,title_spotify,artist_spotify,id_spotify,match_score,image,tags
Cro,Einmal um die Welt,7,66,8,2012,2013,2,Einmal um die Welt,CRO,7qiUjLVo6zLj8WmxPMqoXD,1.0000000834465026,https://i.scdn.co/image/ab67616d0000b27397c097afa44e5cdb38a03d4f,"['german', 'pop', 'hip hop', 'rap', 'happy']"
Y-Titty,Halt dein Maul,7,67,5,2013,2013,1,Halt dein Maul,Siggi,2tzUC0Y1lFXDrVBtBPw1Dt,0.7983861804008483,https://i.scdn.co/image/ab67616d0000b273272c5a35773a603e78b696e8,"['pop', 'german', 'comedy', 'youtube', 'parody']"
Emmelie De Forest,Only Teardrops,7,68,5,2013,2013,1,Only Teardrops,Emmelie de Forest,3yRwgprKX3If2zcuGfKFBu,1.0000000715255737,https://i.scdn.co/image/ab67616d0000b27353a4e5b4d1f437e484eca7a5,"['Eurovision', 'pop', 'Eurovision Song Contest', 'eurovision 2013', 'danish']"
Nick Howard (The Voice of Germany 2),Unbreakable,7,69,5,2012,2013,1,Unbreakable,Nick Howard,3TzAKF6nRVoJwIZxQhcryc,1.0000000834465026,https://i.scdn.co/image/ab67616d0000b2738eead9386060597a71597421,
Cascada,Glorious,6,70,6,2013,2013,1,Glorious,Andreas Johnson,3Mx6U6CpcvLj4fHYneg5RB,0.7594780027866364,https://i.scdn.co/image/ab67616d0000b273fea05f39c2032bf782b8892e,"['dance', 'Eurovision', 'eurovision 2013', 'cover', 'germany']"
Sunrise Avenue,Lifesaver,5,71,9,2013,2013,2,Lifesaver,Sunrise Avenue,57lRiv0RlCe3xTwtuh4qiE,1.0,https://i.scdn.co/image/ab67616d0000b2735cf05a3445288c77710c9aee,"['rock', 'great lyrics', 'pop', 'pop rock', 'Love']"
Taylor Swift,I Knew You Were Trouble,5,72,9,2013,2013,2,I Knew You Were Trouble.,Taylor Swift,3lKZf71jeNi14udIFPJ29V,0.9999999940395354,https://i.scdn.co/image/ab67616d0000b273254c8a09649551438b20f4c0,"['pop', 'female vocalists', 'taylor swift', 'country', 'guilty pleasure']"
Klangkarussell,Sonnentanz,5,73,9,2012,2013,2,Sonnentanz,Klangkarussell,4YRvb9B8cgvhst11qk8CKn,1.0000000357627867,https://i.scdn.co/image/ab67616d0000b273e37608ac9405cd4163c20207,"['electro', 'chillout', 'minimal', 'House', 'chill']"
Marteria,Kids (2 Finger an den Kopf),5,74,7,2013,2013,1,Kids (2 Finger an den Kopf),Marteria,3pJlJBxitGP7Btt5veLnDd,1.0,https://i.scdn.co/image/ab67616d0000b273b01017c09f9bdc8a84c693cd,"['german', 'Hip-Hop', 'rap', 'hiphop', 'Deutschrap']"
Will.i.am feat. Justin Bieber,#thatPOWER,5,75,7,2013,2013,1,#thatPOWER,"will.i.am, Justin Bieber",01TuObJVd7owWchVRuQbQw,1.0000000655651091,https://i.scdn.co/image/ab67616d0000b273642efc0b3f045f34316d2cf3,"['party', 'featuring', '2013 single', 'bbc radio1 playlist 2013']"
Blue,Hurt Lovers,5,76,7,2013,2013,1,Hurt Lovers - Live Version,Blue,440Gjwt6gCK8eK7GrGO4NA,0.7797861218452453,https://i.scdn.co/image/ab67616d0000b2730ce587ea0c770c096c534ed7,"['pop', 'british', '2013', 'blue', 'boysband']"
Pulcino Pio,Das kleine Küken piept,4,77,10,2013,2013,2,Das Kleine Küken Piept - Radio Edit,Pulcino Pio,0CA2wZq42L7IKXBPnvgXT5,0.8458465993404387,https://i.scdn.co/image/ab67616d0000b2737f0df371b69f2198e3edf777,[]
Linkin Park,Castle Of Glass,4,78,10,2012,2013,2,CASTLE OF GLASS,Linkin Park,1r1fPuhj9H4VdXr7OK6FL5,1.0000000834465026,https://i.scdn.co/image/ab67616d0000b273987fb4c5ec8790e9f637a4a4,"['alternative rock', 'rock', 'alternative', 'electronic rock', 'Linkin Park']"
Linkin Park & Steve Aoki,A Light That Never Comes,4,79,8,2013,2013,1,A LIGHT THAT NEVER COMES,"Linkin Park, Steve Aoki",3BnBKNItMng824sLx0pUfy,1.0000000357627867,https://i.scdn.co/image/ab67616d0000b2737cb20e0a29701a667dac3ede,"['electronic rock', 'rock', 'techno', 'hip hop', 'dance']"
Lisa Wohlgemuth (DsdS 10),Heartbreaker,4,80,8,2013,2013,1,Heartbreaker,Justin Bieber,0Xlcu0KNhhJRVmFEl1P23I,0.7823317497968674,https://i.scdn.co/image/ab67616d0000b273a463abe56cf67ca7f6b8cdd1,
Glasperlenspiel,Nie vergessen,3,81,9,2013,2013,1,Nie vergessen,Glasperlenspiel,5rqICdFqIuA4apO5hP0o5t,1.0000000715255737,https://i.scdn.co/image/ab67616d0000b273bc318d697b5ad19307584a2e,"['german', 'pop', 'RSH Kindertag 2013', 'electronic', 'deutsch']"
Pitbull feat. Christina Aguilera,Feel This Moment,3,82,9,2013,2013,1,Feel This Moment (feat. Christina Aguilera),"Pitbull, Christina Aguilera",0Hf4aIJpsN4Os2f0y0VqWl,1.0,https://i.scdn.co/image/ab67616d0000b273f2486b438645e97b523e4f90,"['pop', 'party', 'Christina Aguilera', 'Pitbull', 'dance']"
Revolverheld,Das kann uns keiner nehmen,2,83,10,2013,2013,1,Das kann uns keiner nehmen,Revolverheld,4xONI8LFfRPm7OSBKsFYqj,1.0000001192092896,https://i.scdn.co/image/ab67616d0000b273b11030b32abcfaa097e41be9,"['deutsch', 'pop', 'Deutschrock', 'german', 'rock']"
Eminem,Berzerk,2,84,10,2013,2013,1,Berzerk,Eminem,6Xk7PnitV9jCRorWt2LiVZ,1.0000000834465026,https://i.scdn.co/image/ab67616d0000b273c6338d684995af10c2bf0533,"['rap', 'Hip-Hop', '10s', 'Eminem', 'berzerk']"
Martin Solveig & The Cataracs & Kyle,Hey Now,2,85,10,2013,2013,1,Hey Now (feat. KYLE),"Martin Solveig, The Cataracs, KYLE",07h5HXpAlpBBO1fXzayvN0,1.0000000715255737,https://i.scdn.co/image/ab67616d0000b2738c6b7c6d1c9932d46ca54d70,"['christian alexander tietgen', 'MD2013']"
Fergie & Q-Tip & GoonRock,A Little Party Never Killed Nobody (All We Got),2,86,10,2013,2013,1,A Little Party Never Killed Nobody (All We Got),"Fergie, Q-Tip, GoonRock",1yW00C89gUWPvUh5fkyzz4,1.0000000357627867,https://i.scdn.co/image/ab67616d0000b273b89bdebac86601522cd807c2,"['dance', 'Soundtrack', 'electronic', 'party', 'The Great Gatsby']"
Baauer,Harlem Shake,2,87,10,2013,2013,1,Harlem Shake,Baauer,01XFgRZfZI7oBagNf1Loml,1.0,https://i.scdn.co/image/ab67616d0000b273bce7a01cbaffe3e94e5323f5,"['trap', 'electronic', 'dubstep', 'bass', 'electronica']"
Pharrell Williams,Happy,264,1,1,2014,2014,19,Happy,"Pharrell Williams, Scott Rogers, Noteservice Wind Ensemble",0eMxgAHmuvoqpLyYQrbKvQ,0.9101964235305786,https://i.scdn.co/image/ab67616d0000b2738dc2293204ab999264f4628a,"['pop', 'happy', 'soul', 'Soundtrack', 'rnb']"
Helene Fischer,Atemlos durch die Nacht,245,2,3,2013,2014,36,Atemlos durch die Nacht,Helene Fischer,1cSXzDZt8vzuUp2XREQEJN,1.0,https://i.scdn.co/image/ab67616d0000b273f20892c96efa6375c5fd1527,"['Schlager', 'pop', 'Helene Fischer', 'deutsch', 'german']"
Andreas Bourani,Auf uns,220,3,1,2014,2014,19,Auf uns,Andreas Bourani,6dXt4t5jgySnVTeTpT4C0l,1.0,https://i.scdn.co/image/ab67616d0000b27377dabc857505b1ec2ccf963e,"['pop', 'german', 'indie', 'pop rock', 'loved']"
Lilly Wood feat. The Prick & Robin Schulz,Prayer In C,207,4,1,2014,2014,17,Prayer In C,"ILYAA, RÆ",6oVLEGPCMQWMUq8yg7LCeF,0.7645692944526672,https://i.scdn.co/image/ab67616d0000b273d276631c52b459d92757ad91,[]
Mr. Probz & Robin Schulz,Waves,189,5,1,2014,2014,14,Waves,Mr. Probz,3s8GJ1A9ujxsKcLaJ2wY7Q,0.9162095069885252,https://i.scdn.co/image/ab67616d0000b2739cb75e42da5919937f4069b8,[]
Sido feat. Mark Forster,Au Revoir,186,6,2,2014,2014,20,Au Revoir (feat. Sido),"Mark Forster, Sido",1ZMODMeLK5x6W8r8jsmmgX,0.9969553530216216,https://i.scdn.co/image/ab67616d0000b2739fdcb995a627f61819e0340c,[]
David Guetta feat. Sam Martin,Lovers On The Sun,179,7,1,2014,2014,14,Lovers on the Sun (feat. Sam Martin),"David Guetta, Sam Martin",2rgtCOVK2tpfao2VjURn84,1.0000000357627867,https://i.scdn.co/image/ab67616d0000b2733862d62a50dc6b928651bdeb,"['dance', '2014 single', 'party', 'featuring', '2014']"
Meghan Trainor,All About That Bass,171,8,1,2014,2014,13,All About That Bass,Meghan Trainor,5jSlcXdUGLWOV2pSfYYiBs,0.9999999403953552,https://i.scdn.co/image/ab67616d0000b2730753a386572b590eb0728227,"['pop', '2014', 'female vocalists', 'best of 2014', 'funk']"
Marlon Roudette,When The Beat Drops Out,152,9,1,2014,2014,12,When The Beat Drops Out,Marlon Roudette,5aJhuze13LOoLthmiG8YIA,1.000000238418579,https://i.scdn.co/image/ab67616d0000b273752c8760ec556f2cce6f4612,"['pop', 'dance', 'Ballad', 'epic', '2014']"
Clean Bandit feat. Jess Glynne,Rather Be,151,10,1,2014,2014,14,Rather Be (feat. Jess Glynne),"Clean Bandit, Jess Glynne",3s4U7OHV7gnj42VV72eSZ6,1.0,https://i.scdn.co/image/ab67616d0000b2737e519297d9876b6afff2ab7b,"['pop', 'dance', 'dance-pop', 'House', 'best of 2014']"
Cro,Traum,124,11,1,2014,2014,11,Traum,CRO,6Mw1NYkSkqrX1HtzDdTdAZ,1.0,https://i.scdn.co/image/ab67616d0000b27335b8ee1c2eddc573e5148db4,"['german', 'rap', 'party', 'wake-up song', 'Hip-Hop']"
Pitbull feat. Ke$ha,Timber,117,12,1,2013,2014,10,Timber,"Pitbull, Kesha",3cHyrEgdyYRjgJKSOiOtcS,0.9646298289299012,https://i.scdn.co/image/ab67616d0000b273f2486b438645e97b523e4f90,"['pop', 'dance', 'party', '2013', 'timber']"
The Avener,Fade Out Lines,113,13,1,2014,2014,12,Fade Out Lines,"The Avener, Phoebe Killdeer",6Bjxd0ksVIqKofboPPuZl9,0.8837081432342528,https://i.scdn.co/image/ab67616d0000b273ceadcc81d949d471ba157a45,"['electronic', 'french', 'rock', 'dance', 'House']"
Ed Sheeran,I See Fire,109,14,2,2013,2014,15,I See Fire,Ed Sheeran,1fu5IQSRgPxJL2OTP7FVLW,1.0,https://i.scdn.co/image/ab67616d0000b273b8a84dc61f405ad81e26632b,"['Soundtrack', 'folk', 'Ed Sheeran', 'indie', 'male vocalists']"
FAUL & Wad Ad vs. Pnau,Changes,85,15,2,2013,2014,10,Changes,"PNAU, Faul & Wad",3eTMWHfAxwRop0mAl1uOe5,0.9835138380527496,https://i.scdn.co/image/ab67616d0000b273eb338002c9bc54b909a4fbf4,"['House', 'electronic', 'dance', 'saxophone', 'deep house']"
OneRepublic,Love Runs Out,82,16,3,2014,2014,12,Love Runs Out,OneRepublic,3cOO5IQtOYs7huq4Z6lYfr,1.0,https://i.scdn.co/image/ab67616d0000b2736f91180b662ca15ad2fb88f0,"['pop', 'OneRepublic', '2014', 'rock', 'pop rock']"
Robin Schulz feat. Jasmine Thompson,Sun Goes Down,81,17,2,2014,2014,9,Sun Goes Down (feat. Jasmine Thompson) - Radio Edit,"Robin Schulz, Jasmine Thompson",6cAgWXlRFzfQtcvXUKkH1e,0.818187803030014,https://i.scdn.co/image/ab67616d0000b2732b77ef5509584d545ef1df98,"['pop', 'saxophone', 'party', 'featuring', '2014 single']"
David Guetta feat. Sam Martin,Dangerous,81,18,1,2014,2014,5,Dangerous (feat. Sam Martin),"David Guetta, Sam Martin",7pqgMEKsDMOHUdFQ7n0N9K,1.0000000357627867,https://i.scdn.co/image/ab67616d0000b2733862d62a50dc6b928651bdeb,"['pop', 'piano', 'epic', 'funk', 'strings']"
Calvin Harris,Summer,75,19,3,2014,2014,13,Summer,Calvin Harris,6YUTL4dYpB9xZO5qExPf05,0.999999952316284,https://i.scdn.co/image/ab67616d0000b2738fba5806a323efd272677c4d,"['dance', 'summer', 'House', '2014', 'electronic']"
Nico & Vinz,Am I Wrong,69,20,3,2014,2014,9,Am I Wrong,Nico & Vinz,1fidCEsYlaVE3pHwKCvpFZ,1.0000000357627867,https://i.scdn.co/image/ab67616d0000b273eb3c078694b007169dab4a4f,"['pop', '2014', 'nico and vinz', 'summer 2014', 'Am I Wrong']"
Ella Henderson,Ghost,64,21,3,2014,2014,9,Ghost,Ella Henderson,4XPWKmy05Rcff6TLHNoNF8,1.0,https://i.scdn.co/image/ab67616d0000b2732d8f69516a51d1b98cce0f07,"['pop', 'best of 2014', '2014', 'british', 'love at first listen']"
Sheppard,Geronimo,62,22,3,2014,2014,8,Geronimo,Sheppard,0qt5f5EL92o8Snzopsv0en,1.0000000834465026,https://i.scdn.co/image/ab67616d0000b2738a99868b5a57469de83fb9ba,"['indie', 'australian', 'pop', 'indie pop', 'best of 2014']"
Adel Tawil,Lieder,61,23,3,2013,2014,9,Lieder,Adel Tawil,2ZoO0uLQRp2WhTlyIH8PJf,1.0,https://i.scdn.co/image/ab67616d0000b273882cfe426140c3af6848d7b0,"['pop', 'rock', 'deutsch', 'german', 'Musikgruppe Berufsbildungswerk Neumuenster']"
Calvin Harris feat. John Newman,Blame,55,24,4,2014,2014,9,Blame (feat. John Newman),"Calvin Harris, John Newman",07nH4ifBxUB4lZcsf44Brn,1.0000001668930054,https://i.scdn.co/image/ab67616d0000b2738fba5806a323efd272677c4d,"['dance', 'pop', '2014', 'electronic', 'House']"
Katy Perry feat. Juicy J.,Dark Horse,53,25,6,2013,2014,11,Dark Horse,"Katy Perry, Juicy J",4jbmgIyjGoXjY01XxatOx6,1.0000000357627867,https://i.scdn.co/image/ab67616d0000b2731e9a057052d59004caf47e22,"['pop', 'dark horse', 'trap', 'r&b', 'katy perry']"
Band Aid 30 Deutschland,Do They Know It's Christmas? (Deutsche Version),51,26,1,2014,2014,3,Do They Know It's Christmas? - 2014,Band Aid 30,3iMRGDhn0ghHIUMmlKrJOh,0.8644300878047944,https://i.scdn.co/image/ab67616d0000b27369512ae3a2d104ba981b85b1,
